year,school_name,school_code,subject_track,batch,major_group_code,major_group_name,subject_requirement,major_count,admission_count,min_score,min_rank,school_location,school_type,is_985,is_211,source,source_file,notes
2025,河南科技大学,6085,物理,本科批,101,?101?,首选物理，再选化学,,,534,145853,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,102,?102?,首选物理，再选化学,,,579,72674,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,102,?102?,首选物理，再选不限,,,530,153170,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,103,?103?,首选物理，再选化学,,,599,47010,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,104,?104?,首选物理，再选化学,,,557,106110,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,105,?105?,首选物理，再选化学,,,518,175267,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,106,?106?,首选物理，再选化学,,,532,149558,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,107,?107?,首选物理，再选化学,,,559,102928,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,108,?108?,首选物理，再选化学,,,542,131568,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,109,?109?,首选物理，再选不限,,,537,140429,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,110,?110?,首选物理，再选化学、生物(2科必选),,,577,75584,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,201,?201?,首选物理，再选不限,,,526,160378,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,201,?201?,首选物理，再选化学,,,484,240777,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,202,?202?,首选物理，再选化学,,,470,268081,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,301,?301?,首选物理，再选化学,,,597,49305,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,401,?401?,首选物理，再选化学,,,600,45887,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南科技大学,6085,物理,本科批,402,?402?,首选物理，再选化学,,,599,47010,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,历史,本科批,101,?101?,首选历史，再选不限,,,550,26513,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,历史,本科批,301,?301?,首选历史，再选不限,,,555,23701,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,历史,本科批,401,?401?,首选历史，再选不限,,,563,19617,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,101,?101?,首选物理，再选不限,,,502,205818,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,102,?102?,首选物理，再选化学,,,570,85847,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,103,?103?,首选物理，再选化学,,,554,110951,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,201,?201?,首选物理，再选化学,,,547,122973,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,202,?202?,首选物理，再选不限,,,488,232985,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,203,?203?,首选物理，再选化学,,,510,190228,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,301,?301?,首选物理，再选不限,,,559,102928,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,302,?302?,首选物理，再选化学,,,581,69871,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,303,?303?,首选物理，再选化学,,,579,72674,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,401,?401?,首选物理，再选不限,,,553,112668,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,402,?402?,首选物理，再选化学,,,578,74079,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,403,?403?,首选物理，再选化学,,,573,81337,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州航空工业管理学院,6090,物理,本科批,601,?601?,首选物理，再选化学,,,536,142192,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,历史,本科批,101,?101?,首选历史，再选不限,,84,564,19144,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,历史,本科批,102,?102?,首选历史，再选不限,,15,556,23123,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,历史,本科批,103,?103?,首选历史，再选不限,,133,555,23701,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,历史,本科批,104,?104?,首选历史，再选不限,,219,564,19144,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,历史,本科批,301,?301?,首选历史，再选不限,,55,554,24237,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,历史,本科批,401,?401?,首选历史，再选不限,,55,564,19144,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,101,?101?,首选物理，再选化学,,11,614,31705,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,102,?102?,首选物理，再选化学,,246,586,63025,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,103,?103?,首选物理，再选不限,,47,570,85847,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,104,?104?,首选物理，再选化学,,139,577,75584,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,105,?105?,首选物理，再选化学,,145,550,117829,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,106,?106?,首选物理，再选化学,,93,566,91732,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,107,?107?,首选物理，再选化学,,208,550,117829,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,108,?108?,首选物理，再选化学,,190,574,79867,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,109,?109?,首选物理，再选化学,,221,490,229094,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,110,?110?,首选物理，再选化学,,248,586,63025,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,111,?111?,首选物理，再选化学,,214,596,50521,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,112,?112?,首选物理，再选化学,,419,583,67120,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,113,?113?,首选物理，再选不限,,116,559,102928,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,114,?114?,首选物理，再选化学,,187,581,69871,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,115,?115?,首选物理，再选不限,,68,541,133317,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,116,?116?,首选物理，再选化学,,47,544,128153,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,117,?117?,首选物理，再选化学,,168,588,60488,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,118,?118?,首选物理，再选化学,,322,586,63025,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,119,?119?,首选物理，再选化学,,633,556,107719,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,201,?201?,首选物理，再选化学,,191,536,142192,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,202,?202?,首选物理，再选不限,,109,506,197957,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,301,?301?,首选物理，再选化学,,50,570,85847,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,302,?302?,首选物理，再选化学,,45,571,84302,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,303,?303?,首选物理，再选化学,,10,600,45887,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,401,?401?,首选物理，再选化学,,50,587,61718,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,402,?402?,首选物理，再选化学,,45,578,74079,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华北水利水电大学,6095,物理,本科批,403,?403?,首选物理，再选化学,,10,605,40609,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,历史,本科批,101,?101?,首选历史，再选化学,,,482,79353,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,历史,本科批,102,?102?,首选历史，再选不限,,,555,23701,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,101,?101?,首选物理，再选化学,,,586,63025,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,101,?101?,首选物理，再选化学,,,535,143976,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,101,?101?,首选物理，再选化学,,,534,145853,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,102,?102?,首选物理，再选化学,,,566,91732,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,102,?102?,首选物理，再选不限,,,513,184632,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,103,?103?,首选物理，再选化学,,,546,124772,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,104,?104?,首选物理，再选化学,,,536,142192,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,105,?105?,首选物理，再选不限,,,528,156750,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,201,?201?,首选物理，再选化学,,,577,75584,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,202,?202?,首选物理，再选化学,,,548,121209,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,301,?301?,首选物理，再选化学,,,586,63025,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,401,?401?,首选物理，再选化学,,,599,47010,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,901,?901?,首选物理，再选化学,,,566,91732,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南理工大学,6100,物理,本科批,902,?902?,首选物理，再选化学,,,538,138722,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,历史,本科批,101,?101?,首选历史，再选不限,,,565,18650,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,物理,本科批,101,?101?,首选物理，再选不限,,,545,126477,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,物理,本科批,102,?102?,首选物理，再选化学,,,570,85847,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,物理,本科批,103,?103?,首选物理，再选化学,,,590,57947,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,物理,本科批,104,?104?,首选物理，再选化学,,,576,76951,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,物理,本科批,201,?201?,首选物理，再选化学,,,537,140429,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,物理,本科批,301,?301?,首选物理，再选化学,,,533,147701,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,河南工业大学,6105,物理,本科批,401,?401?,首选物理，再选化学,,,561,99681,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,101,?101?,首选历史，再选不限,,,568,17234,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,102,?102?,首选历史，再选不限,,,569,16791,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,103,?103?,首选历史，再选不限,,,558,22165,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,104,?104?,首选历史，再选不限,,,574,14675,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,105,?105?,首选历史，再选不限,,,561,20619,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,106,?106?,首选历史，再选不限,,,565,18650,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,107,?107?,首选历史，再选不限,,,565,18650,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,301,?301?,首选历史，再选不限,,,573,15077,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,历史,本科批,401,?401?,首选历史，再选不限,,,564,19144,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,101,?101?,首选物理，再选化学,,,596,50521,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,101,?101?,首选物理，再选不限,,,540,135096,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,101,?101?,首选物理，再选化学,,,530,153170,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,101,?101?,首选物理，再选化学,,,529,154977,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,102,?102?,首选物理，再选化学,,,584,65709,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,103,?103?,首选物理，再选化学,,,581,69871,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,104,?104?,首选物理，再选化学,,,566,91732,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,郑州轻工业大学,6110,物理,本科批,105,?105?,首选物理，再选化学,,,582,68439,河南,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
